date,material,location,quantity
2026-02-23,21029016,A668,0
2026-02-23,21029016,A672,0
2026-02-23,21029016,A673,0
2026-02-23,21029016,A680,0
2026-02-23,21029016,A715,0
2026-02-23,21029016,A716,0
2026-02-23,21029016,C810,0
2026-02-23,21029016,C816,0
2026-02-23,21029016,C819,4
2026-02-23,21029016,C937,0
2026-02-23,21029016,D767,0
2026-02-23,21029016,E556,0
2026-02-23,21029016,E564,0
2026-02-23,21029016,E568,4
2026-02-23,21029016,E569,0
2026-02-23,21098519,A668,540
2026-02-23,21098519,A672,1451
2026-02-23,21098519,A673,1321
2026-02-23,21098519,A680,323
2026-02-23,21098519,A715,283
2026-02-23,21098519,A716,118
2026-02-23,21098519,C810,117
2026-02-23,21098519,C816,764
2026-02-23,21098519,C819,0
2026-02-23,21098519,C937,45
2026-02-23,21098519,D191,2
2026-02-23,21098519,D767,22
2026-02-23,21098519,D901,177
2026-02-23,21098519,E556,24
2026-02-23,21098519,E564,17
2026-02-23,21098519,E568,3
2026-02-23,21098519,E569,4
2026-02-23,21103371,A668,493
2026-02-23,21103371,A672,533
2026-02-23,21103371,A673,1052
2026-02-23,21103371,A680,190
2026-02-23,21103371,A715,129
2026-02-23,21103371,A716,73
2026-02-23,21103371,C563,24
2026-02-23,21103371,C810,175
2026-02-23,21103371,C816,679
2026-02-23,21103371,C937,25
2026-02-23,21103371,D191,2
2026-02-23,21103371,D767,14
2026-02-23,21103371,D901,149
2026-02-23,21103371,E295,60
2026-02-23,21103371,E564,8
2026-02-23,21103371,E568,2
2026-02-23,21103371,E569,9
2026-02-23,21103372,A668,292
2026-02-23,21103372,A672,462
2026-02-23,21103372,A673,593
2026-02-23,21103372,A680,189
2026-02-23,21103372,A715,175
2026-02-23,21103372,A716,149
2026-02-23,21103372,C810,497
2026-02-23,21103372,C816,1446
2026-02-23,21103372,C819,0
2026-02-23,21103372,C937,34
2026-02-23,21103372,D191,2
2026-02-23,21103372,D767,15
2026-02-23,21103372,D901,162
2026-02-23,21103372,E556,47
2026-02-23,21103372,E564,28
2026-02-23,21103372,E568,3
2026-02-23,21103372,E569,8
2026-02-23,21113405,A668,93
2026-02-23,21113405,A672,195
2026-02-23,21113405,A673,542
2026-02-23,21113405,A680,47
2026-02-23,21113405,A715,80
2026-02-23,21113405,A716,109
2026-02-23,21113405,C810,23
2026-02-23,21113405,C816,343
2026-02-23,21113405,C819,5
2026-02-23,21113405,C937,5
2026-02-23,21113405,D767,15
2026-02-23,21113405,D901,8
2026-02-23,21113405,E556,2
2026-02-23,21113405,E564,5
2026-02-23,21113405,E568,8
2026-02-23,21113405,E569,6
2026-02-23,21118864,A668,63
2026-02-23,21118864,A672,97
2026-02-23,21118864,A673,349
2026-02-23,21118864,A680,43
2026-02-23,21118864,A715,15
2026-02-23,21118864,A716,26
2026-02-23,21118864,C816,95
2026-02-23,21118864,C937,1
2026-02-23,21118864,D767,3
2026-02-23,21118864,D901,1
2026-02-23,21118864,E564,0
2026-02-23,21118867,A668,29
2026-02-23,21118867,A672,51
2026-02-23,21118867,A673,451
2026-02-23,21118867,A680,16
2026-02-23,21118867,A715,22
2026-02-23,21118867,A716,26
2026-02-23,21118867,C810,3
2026-02-23,21118867,C816,259
2026-02-23,21118867,C819,5
2026-02-23,21118867,C937,3
2026-02-23,21118867,D767,4
2026-02-23,21118867,D901,6
2026-02-23,21118867,E556,2
2026-02-23,21118867,E564,5
2026-02-23,21118867,E568,2
2026-02-23,21118867,E569,2
2026-02-23,21121751,A668,62
2026-02-23,21121751,A672,49
2026-02-23,21121751,A673,798
2026-02-23,21121751,A680,46
2026-02-23,21121751,A715,10
2026-02-23,21121751,A716,29
2026-02-23,21121751,C816,497
2026-02-23,21121751,C819,5
2026-02-23,21121751,D767,14
2026-02-23,21121751,D901,9
2026-02-23,21121751,E556,9
2026-02-23,21121751,E564,7
2026-02-23,21121752,A668,9
2026-02-23,21121752,A672,27
2026-02-23,21121752,A673,174
2026-02-23,21121752,A680,7
2026-02-23,21121752,A715,4
2026-02-23,21121752,A716,13
2026-02-23,21121752,C816,354
2026-02-23,21121752,C819,12
2026-02-23,21121752,D767,11
2026-02-23,21121752,E556,9
2026-02-23,21121752,E564,2
2026-02-23,21121756,A668,102
2026-02-23,21121756,A672,64
2026-02-23,21121756,A673,78
2026-02-23,21121756,A680,40
2026-02-23,21121756,A715,51
2026-02-23,21121756,A716,73
2026-02-23,21121756,C810,2
2026-02-23,21121756,C816,37
2026-02-23,21121756,C819,5
2026-02-23,21121756,C937,4
2026-02-23,21121756,D767,10
2026-02-23,21121756,D901,6
2026-02-23,21121756,E556,3
2026-02-23,21121756,E564,1
2026-02-23,21121756,E568,7
2026-02-23,21121756,E569,5
2026-02-23,21127730,A668,1467
2026-02-23,21127730,A672,1168
2026-02-23,21127730,A673,978
2026-02-23,21127730,A680,317
2026-02-23,21127730,A715,135
2026-02-23,21127730,A716,503
2026-02-23,21127730,C563,45
2026-02-23,21127730,C810,3
2026-02-23,21127730,C816,1880
2026-02-23,21127730,C937,6
2026-02-23,21127730,D901,20
2026-02-23,21127730,E295,310
2026-02-23,21127730,E568,0
2026-02-23,21127799,A672,831
2026-02-23,21127799,A673,103
2026-02-23,21127799,C816,54
2026-02-23,21127799,E556,37
2026-02-23,21127800,A672,513
2026-02-23,21127800,A673,63
2026-02-23,21127800,C816,655
2026-02-23,21127800,E556,34
2026-02-23,21128067,A668,316
2026-02-23,21128067,A672,607
2026-02-23,21128067,A673,282
2026-02-23,21128067,A680,86
2026-02-23,21128067,A715,178
2026-02-23,21128067,A716,318
2026-02-23,21128067,C563,10
2026-02-23,21128067,C810,15
2026-02-23,21128067,C816,251
2026-02-23,21128067,C819,24
2026-02-23,21128067,C937,9
2026-02-23,21128067,D767,24
2026-02-23,21128067,D901,109
2026-02-23,21128067,E556,4
2026-02-23,21128067,E564,28
2026-02-23,21128067,E568,10
2026-02-23,21128067,E569,6
2026-02-23,21128377,A668,285
2026-02-23,21128377,A672,855
2026-02-23,21128377,A673,669
2026-02-23,21128377,A680,232
2026-02-23,21128377,A715,190
2026-02-23,21128377,A716,157
2026-02-23,21128377,C810,13
2026-02-23,21128377,C816,349
2026-02-23,21128377,C937,11
