date,material,location,quantity
2026-02-20,21029016,A668,0
2026-02-20,21029016,A672,0
2026-02-20,21029016,A673,0
2026-02-20,21029016,A680,0
2026-02-20,21029016,A715,0
2026-02-20,21029016,A716,0
2026-02-20,21029016,C810,0
2026-02-20,21029016,C816,0
2026-02-20,21029016,C819,4
2026-02-20,21029016,C937,0
2026-02-20,21029016,D767,0
2026-02-20,21029016,E556,0
2026-02-20,21029016,E564,0
2026-02-20,21029016,E568,4
2026-02-20,21029016,E569,0
2026-02-20,21098519,A668,607
2026-02-20,21098519,A672,1509
2026-02-20,21098519,A673,1413
2026-02-20,21098519,A680,340
2026-02-20,21098519,A715,138
2026-02-20,21098519,A716,148
2026-02-20,21098519,C810,165
2026-02-20,21098519,C816,794
2026-02-20,21098519,C819,0
2026-02-20,21098519,C937,34
2026-02-20,21098519,D191,2
2026-02-20,21098519,D767,17
2026-02-20,21098519,D901,113
2026-02-20,21098519,E556,34
2026-02-20,21098519,E564,7
2026-02-20,21098519,E568,3
2026-02-20,21098519,E569,5
2026-02-20,21103371,A668,326
2026-02-20,21103371,A672,639
2026-02-20,21103371,A673,471
2026-02-20,21103371,A680,203
2026-02-20,21103371,A715,154
2026-02-20,21103371,A716,92
2026-02-20,21103371,C563,32
2026-02-20,21103371,C810,295
2026-02-20,21103371,C816,708
2026-02-20,21103371,C937,34
2026-02-20,21103371,D191,2
2026-02-20,21103371,D767,10
2026-02-20,21103371,D901,62
2026-02-20,21103371,E295,116
2026-02-20,21103371,E564,7
2026-02-20,21103371,E568,2
2026-02-20,21103371,E569,9
2026-02-20,21103372,A668,337
2026-02-20,21103372,A672,655
2026-02-20,21103372,A673,764
2026-02-20,21103372,A680,204
2026-02-20,21103372,A715,220
2026-02-20,21103372,A716,96
2026-02-20,21103372,C810,94
2026-02-20,21103372,C816,422
2026-02-20,21103372,C819,0
2026-02-20,21103372,C937,35
2026-02-20,21103372,D191,2
2026-02-20,21103372,D767,22
2026-02-20,21103372,D901,105
2026-02-20,21103372,E556,49
2026-02-20,21103372,E564,26
2026-02-20,21103372,E568,3
2026-02-20,21103372,E569,5
2026-02-20,21113405,A668,105
2026-02-20,21113405,A672,209
2026-02-20,21113405,A673,553
2026-02-20,21113405,A680,50
2026-02-20,21113405,A715,83
2026-02-20,21113405,A716,111
2026-02-20,21113405,C810,23
2026-02-20,21113405,C816,374
2026-02-20,21113405,C819,0
2026-02-20,21113405,C937,6
2026-02-20,21113405,D767,0
2026-02-20,21113405,D901,5
2026-02-20,21113405,E556,2
