date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2026-01-19,21314876,A673,D901,1,21314876|A673|D901|2026-01-19|net demand for normal|034025,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,80848022,A673,D901,5,80848022|A673|D901|2026-01-19|net demand for normal|034865,2026-01-19,2026-01-22,delivery_shipment
2026-01-19,80848026,A673,D901,44,80848026|A673|D901|2026-01-19|net demand for normal|034870,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21132988,A673,D901,4,21132988|A673|D901|2026-01-19|net demand for forecast|033928,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21132988,A673,D901,4,21132988|A673|D901|2026-01-19|net demand for forecast|033929,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21132988,A673,D901,4,21132988|A673|D901|2026-01-19|net demand for forecast|033930,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21132988,A673,D901,4,21132988|A673|D901|2026-01-19|net demand for forecast|033931,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21133312,A673,D901,4,21133312|A673|D901|2026-01-19|net demand for forecast|033933,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21133312,A673,D901,4,21133312|A673|D901|2026-01-19|net demand for forecast|033934,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21133312,A673,D901,4,21133312|A673|D901|2026-01-19|net demand for forecast|033935,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21133312,A673,D901,4,21133312|A673|D901|2026-01-19|net demand for forecast|033936,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21139445,A673,D901,1,21139445|A673|D901|2026-01-19|net demand for forecast|033947,2026-01-19,2026-01-22,delivery_shipment
2026-01-19,21139445,A673,D901,1,21139445|A673|D901|2026-01-19|net demand for forecast|033948,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21139445,A673,D901,1,21139445|A673|D901|2026-01-19|net demand for forecast|033949,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21139445,A673,D901,1,21139445|A673|D901|2026-01-19|net demand for forecast|033950,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21151196,A673,D901,3,21151196|A673|D901|2026-01-19|net demand for forecast|033980,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21151196,A673,D901,3,21151196|A673|D901|2026-01-19|net demand for forecast|033981,2026-01-19,2026-01-21,delivery_shipment
2026-01-19,21151196,A673,D901,3,21151196|A673|D901|2026-01-19|net demand for forecast|033982,2026-01-19,2026-01-21,delivery_shipment
