timestamp,date,event_type,message
2025-09-15T21:32:42.730048,2025-09-01,INIT_INVENTORY,Initialized 8 inventory records
2025-09-15T21:32:42.735713,2025-09-01,SET_SPACE_CAPACITY,Configured 5 space capacity records
2025-09-15T21:32:43.189767,2025-09-01,M1_SHIPMENTS,Processed 6 shipments
2025-09-15T21:32:45.199575,2025-09-01,M1_SHIPMENTS,Processed 6 shipments
2025-09-15T21:32:47.134635,2025-09-01,M1_SHIPMENTS,Processed 6 shipments
