date,material,sending,receiving,quantity,ori_deployment_uid,actual_ship_date,actual_delivery_date,type
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,75,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C816,47,80813608|0386|C816|2025-09-12|soft push replenishment|000049,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|net demand for AO|000041,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,100,80813608|0386|C810|2025-09-12|net demand for AO|000045,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,20,80813644|0386|C810|2025-09-12|net demand for safety|000040,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|net demand for safety|000040,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|net demand for safety|000040,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,80,80813644|0386|C810|2025-09-12|net demand for safety|000040,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,25,80813608|0386|C810|2025-09-12|net demand for safety|000044,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|net demand for safety|000044,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|net demand for safety|000044,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,25,80813608|0386|C810|2025-09-12|net demand for safety|000044,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,80,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,100,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813644,0386,C810,93,80813644|0386|C810|2025-09-12|push replenishment|000046,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,8,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
2025-09-12,80813608,0386,C810,125,80813608|0386|C810|2025-09-12|soft push replenishment|000048,2025-09-12,2025-09-14,delivery_shipment
