date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-09-12,80813608,C816,156,0,75,73,0.0,158,158.0,0.0
2025-09-12,80813644,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-12,80813608,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-12,80813644,0386,4935,1820,0,0,6755.0,0,0.0,0.0
2025-09-12,80813644,C816,0,0,40,40,0.0,0,0.0,0.0
2025-09-12,80813644,C810,19,0,180,161,0.0,38,38.0,0.0
2025-09-12,80813608,0386,7460,1826,0,0,9185.0,101,101.0,0.0
2025-09-12,80813608,C810,16,0,175,159,0.0,32,32.0,0.0
