date,material,location,quantity
2025-09-11,80813644,0386,4935
2025-09-11,80813644,A868,100
2025-09-11,80813644,C816,0
2025-09-11,80813644,C810,19
2025-09-11,80813608,0386,7460
2025-09-11,80813608,A868,100
2025-09-11,80813608,C816,156
2025-09-11,80813608,C810,16
