date,material,location,beginning_inventory,production_gr,delivery_gr,shipment,delivery_ship,ending_inventory,calculated_ending,balance_diff
2025-09-11,80813608,C816,154,0,75,73,0.0,156,156.0,0.0
2025-09-11,80813644,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-11,80813608,A868,100,0,0,0,0.0,100,100.0,0.0
2025-09-11,80813644,0386,3415,1820,0,0,300.0,4935,4935.0,0.0
2025-09-11,80813644,C816,0,0,40,40,0.0,0,0.0,0.0
2025-09-11,80813644,C810,0,0,180,161,0.0,19,19.0,0.0
2025-09-11,80813608,0386,5834,1826,0,0,200.0,7460,7460.0,0.0
2025-09-11,80813608,C810,0,0,175,159,0.0,16,16.0,0.0
